k11	r12	K	r0	r2	er1	value	fevals	gevals	niter	convcode	kkt1	kkt2	xtime	init_k11	init_r12	init_K	init_r0	init_r2	init_er1	parscale1	parscale2	parscale3	parscale4	parscale5	parscale6	step1	step2	step3	step4	step5	step6
3.30147091887401	1.86879372127089	0	0.0849378032429262	1e-07	0	-125028.849413354	99	99	NA	52	0	0	13.5789999999997	2.26501599581523	0.000725054130684861	0.00125006681041705	0.000235449493638325	0.000532058703960554	1.41114632485132e-06	0.01	0.1	0.1	0.001	0.01	0.01	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
9.99966898466843	0.0495298385742749	0.655228264154659	5.18327883295623	1e-07	0.0996051052002472	-4484.02000605197	373	373	NA	52	0	0	78.2550000000001	0.783066087091924	4.17260547959393	0.0384437632127977	0.00391159993181268	1.69540891664944	3.05019189093033e-06	1	1	1	1	1	1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
0.0602200529575002	0.0781341863026662	0	0	1e-07	0.081756946266371	-1612.07098162439	135	135	NA	0	0	1	18.0709999999999	0.00815869446053897	6.0520620608416e-05	0.00247897610555435	0.000114300496521337	1.11672040602297e-06	0.0410461065967034	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.609094813449823	0.281915186417499	0.00102770980151182	0.0526358777863457	1e-07	0	-128970.855499017	50	50	NA	52	0	0	6.95800000000008	8.4792014727677e-05	0.289859076940664	3.45415871757813e-05	0.00693995358622826	0.00371713049553866	0.000455473548741675	0.001	0.001	0.001	0.001	0.1	0.1	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
4.21817049022941	0.0585485935019909	0	2.24338911401593	0.160363278831049	0.091888687656646	-3043.0022850961	267	267	NA	52	0	0	49.7600000000002	0.212907667012313	1.52339879052695	0.00122439306831286	1.04450492160654e-05	0.552235498449133	0.16219738288861	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
2.98382652766635	9.81421657403411	0.597938243266428	0.568093736956745	0.00644601185945511	0	-32847.817532826	242	242	NA	52	0	0	49.2130000000002	2.97895629417349	9.83226511259957	7.16393145916083e-05	0.504138449351112	1.29899316587886e-05	0.000103324403667548	0.1	0.1	0.1	0.1	0.01	0.1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
0.0496819534979955	0.0846786686292078	0.438067505042107	47.3244145852948	1e-07	0.0813734636152492	-1531.40669072628	414	414	NA	52	0	0	65.4989999999998	0.36239466839549	0.044442706938487	0.00051336712126467	0.145637016316355	0.000143158539815047	0.000267809710804938	0.1	0.01	0.01	0.001	0.1	0.01	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
0.857950195004059	0.000156161381468544	2.18935854355382	0.000842108671154306	0.135843367815829	7.81298574313765e-05	-129773.645232446	1	1	NA	0	1	NA	0.110999999999876	0.857950195004059	0.000156161381468544	2.18935854355382	0.000842108671154306	0.135843367815829	7.81298574313765e-05	0.001	0.1	0.1	0.01	0.1	0.001	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.0602192772286192	0.078136812445372	0	0	1e-07	0.0817254236619108	-1612.0709628613	290	290	NA	0	0	1	43.5470000000005	0.252550908501218	3.00333875351835	4.17342796372439e-05	0.00133724835715268	0.000846882254356705	0.00230385226282284	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.0266453652654709	0.0829261926775729	0.00127771348106386	15.2338098333245	0.0155629940937705	0.100096470921939	-1716.34954813491	157	157	NA	52	0	0	25.8730000000005	2.14271655585183e-06	0.000118633986986061	7.00192876350069e-05	0.210616121204082	0.153221470076042	1.91422854113626e-05	0.01	0.001	0.001	0.1	0.1	0.001	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.0671710875519841	0.0697130062799511	0.0478282168855018	0	1e-07	0.0950883685482541	-1709.88073423345	180	180	NA	0	0	1	24.7570000000005	0.120661696620314	0.000455340562785943	0.371214900164	1.44560500253168e-06	0.00079801885019057	4.06709139604477e-06	0.01	0.001	0.01	0.01	0.1	0.1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0	0.553061157813688	0.000920962519888193	0.000188253075446744	2.22750758816482	0	-129773.645232446	2	2	NA	0	0	NA	0.244999999999891	5.45932915567158e-06	0.553080075304793	0.000389817577314679	0.000188253075446744	2.22750686056901	1.47872719770683e-05	0.1	0.01	0.1	0.1	0.01	0.01	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.49655878132241	0.731384265213259	0.00197314274326572	0.162958282732753	7.18223163994557e-06	1.36857917122939	-108595.104409326	92	92	NA	52	0	0	13.8670000000002	0.0054532728975212	0.00561393567801032	0.00197494107308443	0.0422190688092044	2.37074363027927e-05	1.36946647434544	1	1	1	1	1	1	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
5.74491058615971	5.73160583768552e-06	5.3773398376531	0.0016837124152795	1.3195055228627e-06	3.7308840348484e-06	-129773.645232446	1	1	NA	0	1	NA	0.112999999999374	5.74491058615971	5.73160583768552e-06	5.3773398376531	0.0016837124152795	1.3195055228627e-06	3.7308840348484e-06	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.0504212251590481	0.0849833932605518	0.439508743696874	32.4065552699831	1e-07	0.0809343403906894	-1530.98066417127	186	186	NA	0	0	0	31.6450000000004	0.111517204095389	0.899444657964036	7.39989694437897e-06	0.00589851196636184	0.000212693665572679	2.23420529633171e-06	0.001	0.1	0.1	0.01	0.001	0.01	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
NA	NA	NA	NA	NA	NA	-8.98846567431158e+307	NA	NA	NA	9999	NA	NA	2	3.04012908844854e-05	0.0773365209626879	0.00094335185238045	1.00155856129263e-05	9.31190337496687e-05	0.00728640010644516	1	1	1	1	1	1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
9.48076385684108	17.127647234836	0	0.0666421392213002	1.0000000000332e-07	0	-127701.272349535	57	57	NA	52	0	0	7.95600000000013	0.000146295586741291	8.63931934724969e-05	2.20037345465931e-05	1.79382508450234e-05	0.0575151879290433	0.00205824831690755	0.001	0.1	0.1	0.001	0.001	0.1	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
0.0482246902064663	0.0840546568482897	0.435324488544186	1870.13034909797	1e-07	0.0817840954987436	-1534.80331743785	152	152	NA	0	0	0	23.8969999999999	0.000387416359833525	2.62883742267288e-05	0.213452682536175	0.00228457294650408	2.39475411852175e-06	3.01683161483256e-06	0.01	0.01	0.001	0.1	0.1	0.01	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
1.93276359222474	0.0444273705944866	0.14707896001071	0	0.213128285944702	0.0987809834995779	-4551.37485351687	302	302	NA	0	0	0	44.9480000000003	2.59013415199375e-05	1.60164836559948e-06	0.000297711433636079	0.00727732496519323	0.0398521029086082	0.0104946690200682	1	1	1	1	1	1	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
0.0483829052885668	0.084125383499462	0.435637909204998	355.257210548195	1e-07	0.0817219668571774	-1534.2685518925	142	142	NA	0	0	0	23.4620000000004	0.0846824111308486	5.77054866586757e-06	1.5528606824893e-05	0.781104015350198	0.0670400905813731	1.98701950175218e-05	0.001	0.01	0.001	0.01	0.001	0.1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
9.99999434191075	0.945657291108829	0	0	7.72509495178018	0.0996911673770909	-36172.0936727171	80	80	NA	52	0	0	13.3630000000003	0.614069051936474	0.000204514933421391	0.0751533289047617	0.0017817976005095	7.90325931059699	0.10555042793741	1	1	1	1	1	1	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
0.0504429023546241	0.0849944546160219	0.439542910572529	32.0780411927185	1e-07	0.0809220938923249	-1530.98022402498	223	223	NA	0	0	0	37.5999999999995	0.0568263352106142	0.03748295655089	0.000245472263049435	0.788840426601221	2.87813544906625e-05	0.0264276840427516	1	1	1	1	1	1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
0.0482999333575364	0.0840885287952238	0.435475323700458	618.228066024789	1e-07	0.0817497953118119	-1534.54233618981	197	197	NA	0	0	0	29.9629999999997	0.113641823372839	0.0105954754882123	0.000341093608187369	1.06999838337352	6.27356830652967e-05	0.000142166244166695	0.1	0.01	0.1	0.1	0.001	0.001	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
0.613703248630606	17.3793821980427	0	0.294079527593674	1e-07	0	-71105.953788028	47	47	NA	0	0	1	7.68100000000049	0.000267808896729696	0.000919653509386816	0.00137929566483889	0.0158247116624605	0.000706592479846391	0.000818937687811528	0.001	0.1	0.01	0.01	0.001	0.01	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
0.880794539817422	0.0594108143101399	0.590835501365885	2.58988834695343	1.01020181125054e-07	0.0927014505110481	-2990.10973823202	301	301	NA	52	0	0	55.46	0.424318663613145	0.00034194235990034	0.000360770152446419	0.255450705414713	0.00699753207064123	0.131859615754125	0.01	0.01	0.1	0.01	0.1	0.1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.0504403561072416	0.0849935090625804	0.439538095444011	32.1120521366993	1e-07	0.0809230522071531	-1530.98022876895	135	135	NA	0	0	0	23.3769999999995	0.000407593061857671	1.45331706524426	0.00926047809030295	0.133983277116343	0.00215527506983179	0.110049876088314	0.001	0.001	0.01	0.1	0.001	0.01	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
2.98133774247651	1.64663370355771	0	0.097045251377144	1.0008839486425e-07	0.00071706059776674	-122293.159910294	167	167	NA	52	0	0	22.8220000000001	2.4867781727944	1.6466533702466	5.69840462235431e-06	0.000330613101715023	9.14603025722466e-05	0.000717047225068367	0.1	0.001	0.1	0.01	0.001	0.01	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
2.80078892170513e-06	0.102097962318646	4.10420286403449	3.79857808765111e-06	4.30161345044216	0.00123440249384507	-129773.645232446	1	1	NA	0	1	NA	0.108000000000175	2.80078892170513e-06	0.102097962318646	4.10420286403449	3.79857808765111e-06	4.30161345044216	0.00123440249384507	1	1	1	1	1	1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
0.0269276394886008	0.0993328172511155	0.000157694703552208	6.93045186730323	0.0133719032446725	0.0704181477694129	-1887.71202393375	200	200	NA	52	0	0	36.7200000000003	0.000472574582645425	0.0622126525933181	8.32630367722526e-05	0.00027146806886371	1.43373700336124e-06	0.00953141903952187	0.1	0.001	0.01	0.1	0.01	0.01	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
0.00703447514096987	0.0539538752613369	0.755659339866695	0.0444645331543796	1e-07	1.69784554919714	-129750.44165735	75	75	NA	52	0	0	8.92399999999998	0.00112416168993053	0.0537193105104885	0.755752782328553	0.0428005339666021	1.37850555834503e-05	1.69784661721523	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.616493731390006	2.59894722612847	0.408781549023019	0	1e-07	0	-34080.5612938001	138	138	NA	52	0	0	21.6140000000005	0.030415692429161	0.000183302494138742	0.973803121890004	0.075939549104396	3.2714983004422	0.00372195445044444	0.001	0.01	0.1	0.1	0.01	0.1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
7.45287878216961	0.0604320769467261	0.00461648842175119	1.21032777607612	0.00137755101448171	0.000184451592933827	-65092.8023830413	55	55	NA	52	0	0	17.25	0.00446849043415738	0.00107659903473917	0.000708559128088432	0.0197285611286759	0.000138049420989819	3.16839513454584e-06	0.1	0.01	0.01	0.1	0.001	0.01	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
7.00526373284013	1.74122318530716	0.897918286559263	0.273292894025752	0.0410130223595952	0	-94938.70255907	39	39	NA	0	0	0	6.46699999999964	6.2843332499813	1.33417954794182e-06	0.579901327703262	0.0532243864176785	7.03443673702905e-06	2.48873551073696e-06	1	1	1	1	1	1	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
0.048203255989004	0.0840453522095773	0.435283690115134	4404.14454580971	1e-07	0.0817925717553426	-1534.87886437462	276	276	NA	52	0	0	45.232	6.57472630284319e-05	0.00129526785264413	0.000432191640364515	7.29144296856792e-05	1.95479293793847e-06	0.00148539158100228	0.01	0.001	0.001	0.1	0.01	0.01	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
1.98593304231336	0.23749777489138	0	0.11688455531947	1.00000000002876e-07	0.20768460738872	-117833.194370688	46	46	NA	52	0	0	6.34799999999996	7.09251694741283e-06	0.00963763357762594	5.25613441087742e-06	0.0158302534772266	0.0701194689760049	0.213193643362443	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.134365895796531	3.77000273590111	2.15401038393089e-06	0.410594616467982	0.0116769813405139	0	-44589.9072670424	28	28	NA	0	0	0	5.44799999999941	0.00195246011650855	6.15703529884145e-06	4.80680211810545e-06	0.000321014054819555	0.0145169115497338	0.0263800165769144	0.01	0.1	0.001	0.1	0.01	0.1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.106758807481802	2.58426911698061	0.00538458486912714	0.0252003847230428	0.0915692480116288	0	-129733.423077778	299	299	NA	52	0	0	39.616	0.111817100477816	2.0669402805089	6.10487966992799e-06	0.0233657259641412	0.0880449584907102	2.46265590768533e-06	0.01	0.1	0.01	0.001	0.001	0.1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
4.06977062985584	21.4592178981882	0	1.13950315544891	0.0809026461922778	0	-30671.8928546235	131	131	NA	52	0	0	26.6840000000002	0.0616639361920988	8.46719332148489e-06	0.157631172043355	0.000120756194848711	3.44405859298827e-06	0.000168497334043657	1	1	1	1	1	1	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
0	0.49500689487888	0.00590858956933331	0.0159852695104339	0.000184388085066149	0.091350426198545	-129773.645232446	2	2	NA	0	0	NA	0.23700000000008	1.42421755455203e-05	0.495007549715065	0.00470805656299929	1.45425473842485e-05	0.000294255045039747	0.0969310856885947	0.01	0.001	0.1	0.1	0.01	0.1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.0482253028636738	0.0840542551682248	0.43532856220515	1873.36080800729	1e-07	0.0817842147406963	-1534.80354682809	178	178	NA	0	0	0	30.3360000000002	4.06701021989259e-05	0.000668789322321342	5.40235076421459e-05	2.37719015573913	0.0242525186402324	1.7552912981112e-06	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.0505209733572932	0.0850270675358124	0.439688224014312	31.0527149082649	1e-07	0.080860698271146	-1530.98475696073	1233	1233	NA	1	0	0	201.346	1.79224210102841e-06	2.40302873336902e-05	0.000282503232468183	0.249100805579971	0.0617487232382914	0.000430920120019646	0.01	0.01	0.1	0.1	0.1	0.001	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.0535228791359042	24.7588181849242	0.299020316065063	2.54677510868594	0.00690796940219976	0	-25956.5810218261	136	136	NA	52	0	0	26.585	0.640436310826087	3.63941698980261e-06	0.151931834662515	0.00083102731707	0.021299197594752	2.51512303037658e-06	1	1	1	1	1	1	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
0.0504147057401191	0.0849833851353206	0.439490829656702	32.4620130090476	1e-07	0.0809327457182886	-1530.9808200476	150	150	NA	0	0	0	24.6700000000001	0.000413016580323356	0.0278573560975458	0.000112719838898516	0.0357576445158256	7.22792502776339e-05	0.101932352180421	0.001	0.01	0.1	0.01	0.001	0.1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.107726111406355	7.85474123302795	0.0030736293142448	1.27279240257746	0.0357515650609843	0	-27459.5981659724	78	78	NA	52	0	0	15.7620000000006	3.3269441981857e-05	7.85873203743658	2.0721376639299e-06	1.27166051063111	0.00783745146305031	6.21816276921823e-06	1	1	1	1	1	1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
1.00115991092646	0.0448338152738868	0.00255073842378059	0	0.254490820201505	0.098672425347324	-4542.39544528496	453	453	NA	0	0	1	67.7880000000005	1.22991525424312	7.47582384473294e-05	0.000230372055176197	1.72099952937572e-06	0.000911902601654509	0.000389339127657989	0.1	0.01	0.001	0.001	0.01	0.1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
9.66480772196218	1.53812978740673	2.19270116999062e-10	0.0569954297464949	1e-07	0.5435713241012	-128557.433770849	109	109	NA	52	0	0	15.1369999999997	0.000112209879316358	0.00026356014324389	1.90348292621577e-05	0.000305822567367121	6.60609219763973	0.539137965987201	0.1	0.001	0.001	0.001	0.1	0.001	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
2.00224044479657	0.0587443041186379	0.475870362173489	2.36906712949755	0.040955282676877	0.092268533576431	-3042.24641960566	196	196	NA	52	0	1	37.0900000000001	0.000180043502734429	4.26929050608559e-06	0.00224425521337174	0.000273932922078762	0.000221540031415705	3.78217254878755e-06	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
1.39702980762418	0.106002951143062	0	0.135466763472848	1e-07	0.0740480417244232	-113528.957117551	51	51	NA	52	0	0	7.27600000000075	0.000410034638475711	0.000162055883978735	5.34192946058576e-06	0.109466937394236	0.000127481552092966	0.0744320782120904	0.01	0.001	0.001	0.001	0.01	0.001	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
0.00455188548778484	2.00540179935533e-06	1.73928608473879	8.4842056297363e-05	0.00331888299853521	1.46705114703302e-05	-129773.645232446	1	1	NA	0	1	NA	0.109000000000378	0.00455188548778484	2.00540179935533e-06	1.73928608473879	8.4842056297363e-05	0.00331888299853521	1.46705114703302e-05	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.0301031986247612	0.0822129672122127	0.0115802076624869	8.49639709074703	0.0181268097289764	0.0817134363698433	-1780.40641077481	232	232	NA	52	0	0	41.4139999999998	1.41285269758937e-06	4.50630540054666e-06	0.000359481241413331	8.4939429981119	1.25194196798493e-06	4.04708091089069e-05	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.0535584402439978	0.0860836409928195	0.445019780149355	14.4515274572148	1e-07	0.0797912185468525	-1537.91626412452	265	265	NA	52	0	0	45.3059999999996	0.0478977667989154	0.0168276844807689	1.41949140433579e-05	0.00235349241845508	0.39795346378702	0.323835377154696	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.0601360028922625	0.078174031584433	0	-1.11022302462516e-16	1e-07	0.0817285531472462	-1611.07234699847	574	574	NA	0	0	1	79.6410000000005	0.0928579174916625	0.00163685271035113	1.69504713761232e-05	1.18065532654705e-05	1.81095790701135e-05	0.00829909454559108	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
2.36397280576044	0.317473761598888	3.19598854348034e-12	0.505459415137438	0.0259160517639907	0.000313792272440269	-28978.2817102798	87	87	NA	52	0	0	18.3739999999998	3.24355616104811e-05	0.0415977758488542	0.00277445559750126	0.493057668181387	1.51867606790113e-06	2.85547688871715e-06	0.1	0.01	0.1	0.001	0.01	0.001	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
0.0521634032589772	0.0856408913703219	0.442622838933009	18.8805300864912	1e-07	0.0802639685727653	-1533.17215628726	324	324	NA	0	0	0	52.7889999999998	0.197839382149357	0.00125074821953229	0.000552803913587661	1.15654386293899e-06	4.11495243117284e-05	2.30125173853375e-06	0.1	0.001	0.1	0.001	0.001	0.001	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
1.77152989011268	6.00505743781422	9.56652448722038e-05	0.294165714215216	0.0116574030309159	0.00140139196836661	-55955.9001125509	106	106	NA	52	0	0	21.473	0.00409538339381813	6.01300533797691	4.88618717735656e-05	7.73467911358691e-06	1.30709974900342e-06	0.001410778696952	1	1	1	1	1	1	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
9.85628216137015	16.7022263674773	0	5.46131328513586	0.932787540360958	0	-42187.6231342538	87	87	NA	52	0	0	14.9879999999994	7.55567835856771e-05	0.000668506246536638	1.15341064764131e-06	0.0293934072200677	5.85697099218847	0.000193683908052791	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
2.15474882345173	0.0115963204188748	4.38109704409123	3.78078418463854e-05	3.17121430164092e-05	7.14395237903909e-06	-129773.645232446	1	1	NA	0	1	NA	0.114999999999782	2.15474882345173	0.0115963204188748	4.38109704409123	3.78078418463854e-05	3.17121430164092e-05	7.14395237903909e-06	0.1	0.01	0.001	0.1	0.01	0.1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
0.0504457816909532	0.084995609180166	0.43954816213099	32.0390580950406	1e-07	0.0809210084967671	-1530.98023039443	260	260	NA	52	0	0	44.451	0.000670583850085394	0.00109980266607946	0.000104262538091211	2.34237207563179	0.000915568135269237	0.0057270738224636	1	1	1	1	1	1	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
6.34309472679198	0.358283646571513	0.716980807845018	0.677689323846604	0.00972948920773521	0.0014906799522184	-29080.1924664588	220	220	NA	52	0	0	45.4970000000003	6.35701162992286	2.61429160022196e-06	0.54691309230622	0.340494996091339	0.000384898202506175	5.80355370774742e-05	1	1	1	1	1	1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
0	0	0.0604221072642484	3.64255731659939e-05	2.10493307484127	2.34595326837643	-129773.645232446	2	2	NA	0	1	NA	0.233999999999469	0.000104513966963734	0.00153284120252636	0.0596945115035016	3.64255731659939e-05	2.10493307484127	2.34595326837643	1	1	1	1	1	1	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
0.0504428547343673	0.0849944492015453	0.439542807502817	32.0785845721547	1e-07	0.0809220105382051	-1530.9802240256	260	260	NA	52	0	0	42.7749999999996	0.000291050113756887	0.00100157629791381	3.9484523953724e-05	0.828374801103091	2.56092013080425e-06	0.00138656538312421	0.1	0.1	0.01	0.1	0.001	0.001	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
0.0579573035292458	0.0870135277282132	0	0	1e-07	0.0366819523502657	-1665.09007497213	302	302	NA	0	0	1	47.1189999999997	0.00357525203469035	1.15274753652125	0.000112899461415226	3.06835411010641e-05	0.0248644201768627	0.0600198607575113	0.01	0.01	0.1	0.001	0.01	0.01	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.216813543682822	0.0801011280592219	4.67712139686644	0.318612788065352	0.0198369461273488	1.45856608052643e-05	-129773.645232446	1	1	NA	0	1	NA	0.115000000000691	0.216813543682822	0.0801011280592219	4.67712139686644	0.318612788065352	0.0198369461273488	1.45856608052643e-05	1	1	1	1	1	1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
0.0504428897739336	0.0849944645139691	0.439542893330606	32.0782129760998	1e-07	0.0809221097003145	-1530.98022402497	141	141	NA	0	0	0	24.3589999999995	0.0187053607477973	0.0306964288732743	0.161974730777957	8.64303796027155	0.697172867555815	0.0547186736828643	1	1	1	1	1	1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
1.10267218009341	1.24438211573005	0	0.0652616862905443	1e-07	0	-127983.958195607	47	47	NA	52	0	0	7.90999999999985	6.12817486165124e-05	0.00116548156728594	0.04020155920239	0.0164206806097077	0.0105116950412802	0.00894191602180282	0.01	0.1	0.1	0.01	0.01	0.1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
0.847229369423777	0.113092959757373	3.98825848613078e-07	0.200104722495096	1e-07	4.15474004399141	-119245.930366241	118	118	NA	52	0	0	19.7889999999998	7.89416778206831e-05	0.0958344843476197	0.000111318381201223	0.00227401402755512	0.00143282164220615	4.15558028300514	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
0.0598500212453196	0.0798734421206669	0	0	1e-07	0.0861795415465366	-1614.18326966478	994	994	NA	0	0	1	136.764	0.00150538269034886	0.0163772084738036	0.000400362038521611	0.000109975893204775	0.00649314066043523	2.35641468664449e-06	0.1	0.01	0.01	0.001	0.001	0.1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
2.4068453171763	19.4747716257743	0.132634110336202	0.52129361397981	0.0168777852930407	0	-33357.5920650667	87	87	NA	52	0	0	15.7430000000004	0.00256978417496465	0.0489391883291242	1.48501302843556e-06	7.50525474429257e-05	2.27599940459664e-06	1.96607559926586	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
4.20939338235	1.6333961385355	6.42454727738141	0.00134118416827432	6.5450233653366e-05	4.68784670924415e-06	-129773.645232446	1	1	NA	0	1	NA	0.113000000000284	4.20939338235	1.6333961385355	6.42454727738141	0.00134118416827432	6.5450233653366e-05	4.68784670924415e-06	1	1	1	1	1	1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
9.63115310181612	0.168498641727403	0.110987169781909	2.1484729315491	0.15244074858189	0	-7670.08411878088	94	94	NA	52	0	0	19.4790000000003	6.53069292252924e-06	3.08706746624987	0.00872470506369122	0.0016194289811182	1.55560670373202	7.22295006122566e-05	1	1	1	1	1	1	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
0	0.000208536442130366	8.4308229091495e-06	1.04372896539451e-05	3.00319246093721	3.31160057807133	-129773.645232446	2	2	NA	0	1	NA	0.221999999999753	5.91764670505705e-06	4.80962897759475e-06	1.15486529655055e-06	3.16133204134615e-06	3.00319246093721	3.31160785402895	1	1	1	1	1	1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
0	1.43428707435237	4.55241496471123e-06	0.000232916210234874	1e-07	0	-129773.645232446	2	2	NA	0	0	NA	0.237999999999374	9.43297094690091e-06	1.4342878019237	6.00755763317233e-06	0.000101953370073375	2.02836699190422e-06	0.000112353773267622	0.1	0.001	0.001	0.01	0.01	0.1	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
0	4.30773243647264e-05	0.00695359231378075	1.15629430308477e-06	0.000768310912356572	1.02380802123372	-129773.645232446	2	2	NA	0	1	NA	0.231999999999971	1.0195944882223e-06	2.85254091363596e-05	0.00695359231378075	1.15629430308477e-06	0.000768310912356572	1.02388078080986	0.001	0.01	0.1	0.001	0.1	0.1	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
0.00294877320724091	0.00116467514644389	1.90891540754404	7.30439822945026e-05	0.113291345249819	0.0166003898570736	-129773.645232446	1	1	NA	0	1	NA	0.113999999999578	0.00294877320724091	0.00116467514644389	1.90891540754404	7.30439822945026e-05	0.113291345249819	0.0166003898570736	0.1	0.1	0.01	0.001	0.01	0.01	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
0.0796408065323904	5.84080182251817e-06	1.13930213291907	0.0217014324238777	0.381323586484135	1.96646696648054	-129773.645232446	1	1	NA	0	1	NA	0.114000000000487	0.0796408065323904	5.84080182251817e-06	1.13930213291907	0.0217014324238777	0.381323586484135	1.96646696648054	1	1	1	1	1	1	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
1.02087178847922	0.802642204890776	0.738972972807772	0.117153411846268	1e-07	0	-123310.376782371	103	103	NA	52	0	0	14.7839999999997	4.22636759137133e-06	0.00456685779944298	0.898394124452497	7.98329048808514e-06	0.00556723747959465	0.00871979086556015	1	1	1	1	1	1	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
2.72944810974014	0.594438248141051	1.20408673971378	7.86325908732233	0.000234123120978826	0.14357881479428	-129773.645232446	1	1	NA	0	1	NA	0.114000000000487	2.72944810974014	0.594438248141051	1.20408673971378	7.86325908732233	0.000234123120978826	0.14357881479428	0.001	0.01	0.01	0.01	0.1	0.001	1e-07	1e-07	1e-07	1e-07	1e-07	1e-07
